INFO 2023-09-02 21:49:27,491 Watching for file changes with StatReloader
INFO 2023-09-02 21:58:29,472 "GET /staff/1/ HTTP/1.1" 200 10827
INFO 2023-09-02 21:58:34,578 "GET /staff/list/ HTTP/1.1" 200 9889
INFO 2023-09-02 21:58:41,863 "GET /current-session/ HTTP/1.1" 200 10518
INFO 2023-09-02 21:58:48,747 "GET /class/list/ HTTP/1.1" 200 11980
INFO 2023-09-02 21:58:51,411 "GET /term/list/ HTTP/1.1" 200 12231
INFO 2023-09-02 21:58:53,309 "GET /term/3/delete/ HTTP/1.1" 200 9987
INFO 2023-09-02 21:58:54,640 "POST /term/3/delete/ HTTP/1.1" 302 0
INFO 2023-09-02 21:58:54,738 "GET /term/list/ HTTP/1.1" 200 11895
INFO 2023-09-02 21:59:00,545 "GET /subject/list/ HTTP/1.1" 200 11397
INFO 2023-09-02 21:59:04,413 "GET /subject/2/delete/ HTTP/1.1" 200 9985
INFO 2023-09-02 21:59:05,741 "POST /subject/2/delete/ HTTP/1.1" 302 0
INFO 2023-09-02 21:59:05,879 "GET /subject/list/ HTTP/1.1" 200 11112
INFO 2023-09-02 21:59:07,188 "GET /subject/1/delete/ HTTP/1.1" 200 9993
INFO 2023-09-02 21:59:08,157 "POST /subject/1/delete/ HTTP/1.1" 302 0
INFO 2023-09-02 21:59:08,237 "GET /subject/list/ HTTP/1.1" 200 10823
INFO 2023-09-02 21:59:55,653 "POST /subject/create/ HTTP/1.1" 302 0
INFO 2023-09-02 21:59:55,761 "GET /subject/list/ HTTP/1.1" 200 11285
INFO 2023-09-02 22:00:01,619 "GET /session/list/ HTTP/1.1" 200 11598
INFO 2023-09-02 22:00:16,178 "POST /session/create/ HTTP/1.1" 302 0
INFO 2023-09-02 22:00:16,278 "GET /session/list/ HTTP/1.1" 200 12086
INFO 2023-09-02 22:00:19,619 "GET /result/view/all HTTP/1.1" 200 8834
INFO 2023-09-02 22:00:21,045 "GET /result/edit-results/ HTTP/1.1" 200 10104
INFO 2023-09-02 22:00:21,919 "GET /result/create/ HTTP/1.1" 200 10554
INFO 2023-09-02 22:00:24,127 "GET /finance/list/ HTTP/1.1" 200 9925
INFO 2023-09-02 22:00:25,592 "GET /student/list HTTP/1.1" 200 10222
INFO 2023-09-02 22:00:29,721 "GET /student/upload/ HTTP/1.1" 200 10001
INFO 2023-09-02 22:00:39,018 "GET /student/create/ HTTP/1.1" 200 13696
INFO 2023-09-02 22:01:22,017 "POST /student/create/ HTTP/1.1" 302 0
INFO 2023-09-02 22:01:22,117 "GET /student/2/ HTTP/1.1" 200 11257
INFO 2023-09-02 22:01:22,184 "GET /static/dist/img/avatar.png HTTP/1.1" 200 8543
INFO 2023-09-02 22:01:32,042 "GET /student/2/update/ HTTP/1.1" 200 13744
INFO 2023-09-02 22:01:34,384 "POST /student/2/update/ HTTP/1.1" 302 0
